date,apple,pen
2014-11-07,338852,38416
2014-11-08,338751,38403
2014-11-09,338640,38398
2014-11-10,338547,38389
2014-11-11,338453,38382
2014-11-12,338357,38369
2014-11-13,338264,38355
2014-11-14,338182,38347
2014-11-15,341112,38658
2014-11-16,341020,38648
2014-11-17,340935,38635
2014-11-18,340854,38623
2014-11-19,340760,38612
2014-11-20,340657,38603
2014-11-21,340562,38589
2014-11-22,340469,38577
2014-11-23,340376,38566
2014-11-24,340290,38557
2014-11-25,340182,38547
2014-11-26,340106,38532
2014-11-27,340014,38521
2014-11-28,339915,38516
2014-11-29,339816,38508
2014-11-30,339731,38495
2014-12-01,342611,38822
2014-12-02,342503,38811
2014-12-03,342413,38793
2014-12-04,342311,38784
2014-12-05,342218,38773
2014-12-06,342134,38757
2014-12-07,342046,38750
2014-12-08,341963,38742
2014-12-09,341861,38735
2014-12-10,341759,38727
2014-12-11,341665,38713
2014-12-12,341587,38702
2014-12-13,341504,38694
2014-12-14,341420,38687
2014-12-15,344314,39001
2014-12-16,344227,38993
2014-12-17,344163,38982
2014-12-18,344053,38971
2014-12-19,343948,38962
2014-12-20,343865,38954
2014-12-21,343768,38941
2014-12-22,343671,38929
2014-12-23,343571,38926
2014-12-24,343474,38913
2014-12-25,343371,38900
2014-12-26,343259,38891
2014-12-27,343167,38878
2014-12-28,343070,38865
2014-12-29,342969,38854
2014-12-30,342869,38848
2014-12-31,342761,38830
2015-01-01,345625,39158
2015-01-02,345550,39153
2015-01-03,345451,39145
2015-01-04,345365,39135
2015-01-05,345275,39125
2015-01-06,345191,39121
2015-01-07,345095,39111
2015-01-08,345001,39098
2015-01-09,344917,39086
2015-01-10,344827,39080
2015-01-11,344743,39071
2015-01-12,344643,39057
2015-01-13,344557,39045
2015-01-14,344465,39037
2015-01-15,347384,39373
2015-01-16,347284,39363
2015-01-17,347197,39354
2015-01-18,347124,39345
2015-01-19,347026,39335
2015-01-20,346924,39329
2015-01-21,346830,39325
2015-01-22,346733,39316
2015-01-23,346652,39309
2015-01-24,346559,39296
2015-01-25,346464,39281
2015-01-26,346360,39270
2015-01-27,346256,39257
2015-01-28,346191,39243
2015-01-29,346080,39234
2015-01-30,345981,39224
2015-01-31,345891,39213
2015-02-01,348858,39555
2015-02-02,348763,39543
2015-02-03,348662,39534
2015-02-04,348557,39517
2015-02-05,348473,39508
2015-02-06,348375,39496
2015-02-07,348291,39489
2015-02-08,348202,39479
2015-02-09,348126,39468
2015-02-10,348049,39457
2015-02-11,347955,39440
2015-02-12,347875,39432
2015-02-13,347798,39420
2015-02-14,347704,39415
2015-02-15,350681,39749
2015-02-16,350582,39738
2015-02-17,350496,39731
2015-02-18,350399,39715
2015-02-19,350326,39701
2015-02-20,350225,39684
2015-02-21,350123,39671
2015-02-22,350032,39662
2015-02-23,349941,39652
2015-02-24,349849,39642
2015-02-25,349772,39626
2015-02-26,349678,39620
2015-02-27,349588,39612
2015-02-28,349508,39597
2015-03-01,352466,39885
2015-03-02,352383,39874
2015-03-03,352262,39861
2015-03-04,352149,39849
2015-03-05,352048,39841
2015-03-06,351952,39831
2015-03-07,351856,39821
2015-03-08,351768,39811
2015-03-09,351668,39805
2015-03-10,351569,39795
2015-03-11,351475,39786
2015-03-12,351393,39771
2015-03-13,351301,39760
2015-03-14,351209,39752
2015-03-15,354138,40076
2015-03-16,354043,40069
2015-03-17,353964,40060
2015-03-18,353877,40048
2015-03-19,353762,40041
2015-03-20,353678,40034
2015-03-21,353578,40023
2015-03-22,353481,40017
2015-03-23,353404,40010
2015-03-24,353283,39999
2015-03-25,353203,39986
2015-03-26,353120,39975
2015-03-27,353031,39970
2015-03-28,352945,39961
2015-03-29,352848,39955
2015-03-30,352761,39943
2015-03-31,352669,39936
2015-04-01,355525,40271
2015-04-02,355436,40265
2015-04-03,355347,40254
2015-04-04,355252,40244
2015-04-05,355142,40236
2015-04-06,355059,40225
2015-04-07,354969,40213
2015-04-08,354879,40208
2015-04-09,354787,40200
2015-04-10,354715,40191
2015-04-11,354638,40183
2015-04-12,354555,40177
2015-04-13,354456,40161
2015-04-14,354368,40147
2015-04-15,357276,40508
2015-04-16,357184,40494
2015-04-17,357090,40487
2015-04-18,356995,40475
2015-04-19,356897,40461
2015-04-20,356794,40451
2015-04-21,356700,40444
2015-04-22,356613,40435
2015-04-23,356522,40423
2015-04-24,356442,40417
2015-04-25,356348,40406
2015-04-26,356254,40398
2015-04-27,356172,40389
2015-04-28,356074,40377
2015-04-29,355983,40364
2015-04-30,355881,40352
2015-05-01,358762,40669
2015-05-02,358681,40657
2015-05-03,358586,40645
2015-05-04,358474,40638
2015-05-05,358389,40632
2015-05-06,358282,40623
2015-05-07,358178,40615
2015-05-08,358097,40604
2015-05-09,358001,40594
2015-05-10,357917,40584
2015-05-11,357825,40569
2015-05-12,357741,40561
2015-05-13,357633,40548
2015-05-14,357527,40544
2015-05-15,360384,40840
2015-05-16,360299,40832
2015-05-17,360190,40822
2015-05-18,360086,40810
2015-05-19,360008,40806
2015-05-20,359921,40794
2015-05-21,359825,40789
2015-05-22,359725,40785
2015-05-23,359629,40775
2015-05-24,359539,40768
2015-05-25,359442,40759
2015-05-26,359360,40751
2015-05-27,359280,40742
2015-05-28,359178,40733
2015-05-29,359085,40723
2015-05-30,358997,40716
2015-05-31,358903,40709
2015-06-01,361888,41044
2015-06-02,361784,41032
2015-06-03,361688,41025
2015-06-04,361580,41016
2015-06-05,361499,41002
2015-06-06,361399,40991
2015-06-07,361301,40982
2015-06-08,361180,40975
2015-06-09,361082,40966
2015-06-10,361002,40953
2015-06-11,360902,40948
2015-06-12,360812,40936
2015-06-13,360713,40923
2015-06-14,360622,40914
2015-06-15,363509,41253
2015-06-16,363426,41245
2015-06-17,363333,41227
2015-06-18,363249,41220
2015-06-19,363149,41212
2015-06-20,363061,41202
2015-06-21,362950,41193
2015-06-22,362854,41185
2015-06-23,362753,41175
2015-06-24,362672,41166
2015-06-25,362570,41160
2015-06-26,362463,41153
2015-06-27,362382,41142
2015-06-28,362294,41135
2015-06-29,362203,41127
2015-06-30,362106,41114
2015-07-01,365034,41439
2015-07-02,364939,41428
2015-07-03,364844,41416
2015-07-04,364736,41403
2015-07-05,364632,41395
2015-07-06,364549,41382
2015-07-07,364444,41375
2015-07-08,364358,41363
2015-07-09,364264,41358
2015-07-10,364143,41349
2015-07-11,364048,41336
2015-07-12,363963,41328
2015-07-13,363887,41314
2015-07-14,363787,41299
2015-07-15,366665,41651
2015-07-16,366561,41638
2015-07-17,366460,41632
2015-07-18,366362,41620
2015-07-19,366273,41616
2015-07-20,366194,41605
2015-07-21,366099,41598
2015-07-22,366004,41590
2015-07-23,365911,41579
2015-07-24,365818,41564
2015-07-25,365704,41554
2015-07-26,365604,41541
2015-07-27,365513,41531
2015-07-28,365428,41523
2015-07-29,365336,41513
2015-07-30,365246,41501
2015-07-31,365137,41492
2015-08-01,368144,41792
2015-08-02,368047,41783
2015-08-03,367928,41774
2015-08-04,367822,41761
2015-08-05,367719,41755
2015-08-06,367639,41736
2015-08-07,367541,41722
2015-08-08,367438,41709
2015-08-09,367350,41701
2015-08-10,367273,41697
2015-08-11,367178,41691
2015-08-12,367081,41680
2015-08-13,366995,41670
2015-08-14,366890,41660
2015-08-15,369745,41993
2015-08-16,369654,41979
2015-08-17,369543,41968
2015-08-18,369444,41962
2015-08-19,369365,41951
2015-08-20,369252,41943
2015-08-21,369177,41928
2015-08-22,369083,41918
2015-08-23,368987,41909
2015-08-24,368893,41901
2015-08-25,368796,41896
2015-08-26,368719,41885
2015-08-27,368626,41874
2015-08-28,368535,41861
2015-08-29,368435,41853
2015-08-30,368327,41844
2015-08-31,368228,41828
2015-09-01,371132,42136
2015-09-02,371035,42126
2015-09-03,370950,42114
2015-09-04,370849,42101
2015-09-05,370756,42090
2015-09-06,370660,42083
2015-09-07,370581,42073
2015-09-08,370484,42060
2015-09-09,370409,42047
2015-09-10,370331,42037
2015-09-11,370254,42024
2015-09-12,370165,42014
2015-09-13,370077,42009
2015-09-14,369978,41990
2015-09-15,372913,42326
2015-09-16,372798,42320
2015-09-17,372705,42308
2015-09-18,372624,42305
2015-09-19,372533,42297
2015-09-20,372450,42289
2015-09-21,372333,42274
2015-09-22,372239,42266
2015-09-23,372146,42258
2015-09-24,372058,42246
2015-09-25,371960,42236
2015-09-26,371856,42228
2015-09-27,371776,42213
2015-09-28,371695,42203
2015-09-29,371602,42195
2015-09-30,371516,42182
2015-10-01,374404,42485
2015-10-02,374314,42476
2015-10-03,374217,42464
2015-10-04,374125,42457
2015-10-05,374036,42449
2015-10-06,373970,42442
2015-10-07,373896,42431
2015-10-08,373786,42421
2015-10-09,373704,42413
2015-10-10,373606,42398
2015-10-11,373499,42387
2015-10-12,373408,42384
2015-10-13,373313,42376
2015-10-14,373220,42369
2015-10-15,376119,42682
2015-10-16,376029,42679
2015-10-17,375936,42662
2015-10-18,375846,42657
2015-10-19,375747,42645
2015-10-20,375635,42638
2015-10-21,375542,42632
2015-10-22,375463,42621
2015-10-23,375376,42610
2015-10-24,375288,42597
2015-10-25,375187,42588
2015-10-26,375097,42578
2015-10-27,375000,42565
2015-10-28,374906,42560
2015-10-29,374814,42553
2015-10-30,374713,42547
2015-10-31,374610,42539
2015-11-01,377482,42924
2015-11-02,377377,42916
2015-11-03,377298,42909
2015-11-04,377207,42894
2015-11-05,377118,42887
2015-11-06,377002,42872
2015-11-07,376919,42858
2015-11-08,376816,42849
2015-11-09,376729,42838
2015-11-10,376645,42828
2015-11-11,376562,42811
2015-11-12,376462,42804
2015-11-13,376351,42797
2015-11-14,376250,42786
2015-11-15,379057,43103
2015-11-16,378964,43089
2015-11-17,378859,43082
2015-11-18,378778,43072
2015-11-19,378710,43063
2015-11-20,378605,43051
2015-11-21,378501,43046
2015-11-22,378408,43036
2015-11-23,378324,43026
2015-11-24,378226,43016
2015-11-25,378166,43004
2015-11-26,378075,42993
2015-11-27,377993,42984
2015-11-28,377903,42974
2015-11-29,377798,42963
2015-11-30,377699,42947
2015-12-01,380563,43286
2015-12-02,380469,43274
2015-12-03,380374,43264
2015-12-04,380290,43250
2015-12-05,380201,43237
2015-12-06,380108,43229
2015-12-07,379998,43219
2015-12-08,379893,43203
2015-12-09,379800,43194
2015-12-10,379705,43186
2015-12-11,379609,43178
2015-12-12,379538,43161
2015-12-13,379451,43151
2015-12-14,379341,43141
2015-12-15,382324,43477
2015-12-16,382254,43469
2015-12-17,382164,43457
2015-12-18,382067,43445
2015-12-19,381969,43441
2015-12-20,381887,43432
2015-12-21,381805,43424
2015-12-22,381706,43411
2015-12-23,381613,43397
2015-12-24,381529,43391
2015-12-25,381443,43381
2015-12-26,381347,43371
2015-12-27,381264,43362
2015-12-28,381181,43352
2015-12-29,381070,43344
2015-12-30,380980,43336
2015-12-31,380877,43319
