date,apple,pen
2014-11-08,448539,25336
2014-11-09,447644,25292
2014-11-10,446828,25249
2014-11-11,445954,25210
2014-11-12,445128,25171
2014-11-13,444329,25123
2014-11-14,443522,25080
2014-11-15,457527,25828
2014-11-16,456696,25779
2014-11-17,455883,25725
2014-11-18,455090,25677
2014-11-19,454250,25636
2014-11-20,453424,25590
2014-11-21,452616,25546
2014-11-22,451789,25492
2014-11-23,450915,25443
2014-11-24,450076,25390
2014-11-25,449246,25344
2014-11-26,448427,25295
2014-11-27,447553,25245
2014-11-28,446684,25202
2014-11-29,445860,25162
2014-11-30,444952,25112
2014-12-01,458801,25863
2014-12-02,457894,25815
2014-12-03,457049,25758
2014-12-04,456262,25723
2014-12-05,455374,25669
2014-12-06,454506,25625
2014-12-07,453670,25570
2014-12-08,452844,25535
2014-12-09,451979,25496
2014-12-10,451103,25451
2014-12-11,450270,25405
2014-12-12,449354,25355
2014-12-13,448512,25318
2014-12-14,447631,25277
2014-12-15,461872,26027
2014-12-16,461000,25972
2014-12-17,460125,25925
2014-12-18,459248,25883
2014-12-19,458357,25840
2014-12-20,457507,25797
2014-12-21,456647,25752
2014-12-22,455803,25696
2014-12-23,454995,25651
2014-12-24,454113,25610
2014-12-25,453274,25565
2014-12-26,452438,25529
2014-12-27,451617,25487
2014-12-28,450764,25436
2014-12-29,449950,25404
2014-12-30,449096,25368
2014-12-31,448204,25327
2015-01-01,462172,26060
2015-01-02,461349,26013
2015-01-03,460487,25966
2015-01-04,459677,25922
2015-01-05,458836,25872
2015-01-06,457981,25832
2015-01-07,457181,25776
2015-01-08,456334,25739
2015-01-09,455470,25691
2015-01-10,454643,25639
2015-01-11,453810,25599
2015-01-12,452950,25554
2015-01-13,452082,25506
2015-01-14,451216,25458
2015-01-15,465308,26168
2015-01-16,464449,26121
2015-01-17,463641,26076
2015-01-18,462768,26029
2015-01-19,461942,25991
2015-01-20,460993,25942
2015-01-21,460143,25895
2015-01-22,459287,25847
2015-01-23,458405,25783
2015-01-24,457560,25743
2015-01-25,456718,25705
2015-01-26,455841,25663
2015-01-27,454953,25621
2015-01-28,454167,25587
2015-01-29,453364,25547
2015-01-30,452518,25511
2015-01-31,451712,25476
2015-02-01,465946,26209
2015-02-02,465075,26173
2015-02-03,464251,26123
2015-02-04,463385,26083
2015-02-05,462565,26044
2015-02-06,461687,26005
2015-02-07,460833,25967
2015-02-08,459989,25922
2015-02-09,459149,25869
2015-02-10,458296,25829
2015-02-11,457464,25798
2015-02-12,456622,25753
2015-02-13,455810,25707
2015-02-14,454939,25639
2015-02-15,469139,26376
2015-02-16,468322,26349
2015-02-17,467488,26296
2015-02-18,466660,26258
2015-02-19,465799,26218
2015-02-20,464943,26167
2015-02-21,464072,26106
2015-02-22,463232,26066
2015-02-23,462381,26020
2015-02-24,461524,25974
2015-02-25,460703,25940
2015-02-26,459840,25895
2015-02-27,458995,25844
2015-02-28,458206,25788
2015-03-01,472630,26533
2015-03-02,471778,26494
2015-03-03,470929,26464
2015-03-04,470129,26419
2015-03-05,469296,26372
2015-03-06,468455,26322
2015-03-07,467608,26275
2015-03-08,466745,26228
2015-03-09,465887,26181
2015-03-10,465078,26143
2015-03-11,464244,26099
2015-03-12,463386,26056
2015-03-13,462507,26006
2015-03-14,461679,25955
2015-03-15,475838,26688
2015-03-16,475022,26654
2015-03-17,474174,26617
2015-03-18,473316,26575
2015-03-19,472477,26531
2015-03-20,471639,26485
2015-03-21,470825,26445
2015-03-22,470021,26397
2015-03-23,469168,26358
2015-03-24,468356,26311
2015-03-25,467520,26266
2015-03-26,466670,26219
2015-03-27,465830,26168
2015-03-28,464927,26123
2015-03-29,464107,26070
2015-03-30,463274,26028
2015-03-31,462431,25979
2015-04-01,476646,26719
2015-04-02,475823,26657
2015-04-03,474984,26612
2015-04-04,474096,26569
2015-04-05,473284,26528
2015-04-06,472433,26496
2015-04-07,471571,26447
2015-04-08,470758,26410
2015-04-09,469919,26365
2015-04-10,469066,26326
2015-04-11,468262,26286
2015-04-12,467417,26227
2015-04-13,466577,26192
2015-04-14,465741,26154
2015-04-15,479615,26902
2015-04-16,478752,26849
2015-04-17,477916,26806
2015-04-18,477021,26755
2015-04-19,476167,26712
2015-04-20,475340,26674
2015-04-21,474449,26636
2015-04-22,473621,26588
2015-04-23,472759,26546
2015-04-24,471924,26500
2015-04-25,471026,26453
2015-04-26,470191,26410
2015-04-27,469344,26369
2015-04-28,468505,26329
2015-04-29,467674,26278
2015-04-30,466797,26223
2015-05-01,480621,26949
2015-05-02,479713,26899
2015-05-03,478906,26852
2015-05-04,478032,26812
2015-05-05,477169,26764
2015-05-06,476352,26715
2015-05-07,475521,26682
2015-05-08,474678,26634
2015-05-09,473886,26591
2015-05-10,473048,26540
2015-05-11,472222,26505
2015-05-12,471376,26455
2015-05-13,470554,26416
2015-05-14,469683,26375
2015-05-15,483689,27173
2015-05-16,482806,27126
2015-05-17,481857,27067
2015-05-18,481002,27016
2015-05-19,480143,26956
2015-05-20,479331,26913
2015-05-21,478432,26867
2015-05-22,477572,26828
2015-05-23,476711,26784
2015-05-24,475914,26750
2015-05-25,475150,26690
2015-05-26,474311,26653
2015-05-27,473476,26611
2015-05-28,472649,26569
2015-05-29,471792,26528
2015-05-30,470996,26488
2015-05-31,470182,26449
2015-06-01,484404,27184
2015-06-02,483584,27147
2015-06-03,482748,27097
2015-06-04,481913,27055
2015-06-05,481055,27007
2015-06-06,480208,26969
2015-06-07,479365,26928
2015-06-08,478499,26889
2015-06-09,477649,26837
2015-06-10,476828,26790
2015-06-11,475995,26742
2015-06-12,475173,26702
2015-06-13,474336,26658
2015-06-14,473472,26606
2015-06-15,487669,27304
2015-06-16,486802,27261
2015-06-17,485967,27212
2015-06-18,485093,27163
2015-06-19,484196,27121
2015-06-20,483336,27083
2015-06-21,482491,27050
2015-06-22,481626,26998
2015-06-23,480761,26944
2015-06-24,479903,26907
2015-06-25,479037,26864
2015-06-26,478198,26817
2015-06-27,477338,26778
2015-06-28,476463,26739
2015-06-29,475596,26695
2015-06-30,474744,26645
2015-07-01,488935,27402
2015-07-02,488100,27364
2015-07-03,487270,27313
2015-07-04,486404,27256
2015-07-05,485569,27219
2015-07-06,484676,27165
2015-07-07,483780,27120
2015-07-08,482895,27078
2015-07-09,482093,27031
2015-07-10,481237,26997
2015-07-11,480397,26946
2015-07-12,479565,26903
2015-07-13,478720,26865
2015-07-14,477862,26816
2015-07-15,492046,27623
2015-07-16,491220,27583
2015-07-17,490394,27532
2015-07-18,489545,27487
2015-07-19,488734,27445
2015-07-20,487904,27401
2015-07-21,487054,27348
2015-07-22,486181,27297
2015-07-23,485350,27261
2015-07-24,484488,27217
2015-07-25,483623,27165
2015-07-26,482734,27130
2015-07-27,481888,27077
2015-07-28,481077,27030
2015-07-29,480214,26998
2015-07-30,479341,26946
2015-07-31,478476,26900
2015-08-01,492948,27629
2015-08-02,492133,27600
2015-08-03,491291,27560
2015-08-04,490443,27518
2015-08-05,489618,27471
2015-08-06,488782,27426
2015-08-07,487954,27380
2015-08-08,487085,27335
2015-08-09,486251,27294
2015-08-10,485404,27242
2015-08-11,484573,27210
2015-08-12,483747,27177
2015-08-13,482906,27134
2015-08-14,482052,27097
2015-08-15,496165,27854
2015-08-16,495297,27814
2015-08-17,494427,27769
2015-08-18,493619,27733
2015-08-19,492806,27696
2015-08-20,491953,27650
2015-08-21,491089,27610
2015-08-22,490242,27568
2015-08-23,489385,27521
2015-08-24,488517,27469
2015-08-25,487695,27422
2015-08-26,486873,27385
2015-08-27,486022,27344
2015-08-28,485189,27291
2015-08-29,484326,27238
2015-08-30,483490,27203
2015-08-31,482630,27153
2015-09-01,496837,27908
2015-09-02,495975,27854
2015-09-03,495147,27806
2015-09-04,494304,27751
2015-09-05,493428,27694
2015-09-06,492556,27662
2015-09-07,491671,27620
2015-09-08,490831,27576
2015-09-09,489959,27540
2015-09-10,489100,27501
2015-09-11,488248,27456
2015-09-12,487390,27421
2015-09-13,486514,27379
2015-09-14,485724,27334
2015-09-15,499821,28016
2015-09-16,498902,27969
2015-09-17,498085,27929
2015-09-18,497229,27886
2015-09-19,496380,27841
2015-09-20,495553,27805
2015-09-21,494711,27764
2015-09-22,493819,27723
2015-09-23,492926,27688
2015-09-24,492072,27647
2015-09-25,491212,27612
2015-09-26,490356,27567
2015-09-27,489491,27534
2015-09-28,488635,27490
2015-09-29,487771,27449
2015-09-30,486906,27396
2015-10-01,501123,28082
2015-10-02,500310,28038
2015-10-03,499462,27993
2015-10-04,498646,27942
2015-10-05,497828,27905
2015-10-06,496971,27872
2015-10-07,496123,27833
2015-10-08,495220,27788
2015-10-09,494343,27749
2015-10-10,493538,27716
2015-10-11,492657,27663
2015-10-12,491814,27618
2015-10-13,490964,27572
2015-10-14,490121,27515
2015-10-15,504389,28239
2015-10-16,503568,28187
2015-10-17,502756,28146
2015-10-18,501866,28103
2015-10-19,501003,28062
2015-10-20,500152,28018
2015-10-21,499291,27975
2015-10-22,498447,27943
2015-10-23,497577,27897
2015-10-24,496734,27864
2015-10-25,495920,27837
2015-10-26,495128,27784
2015-10-27,494236,27742
2015-10-28,493416,27697
2015-10-29,492562,27649
2015-10-30,491691,27617
2015-10-31,490817,27567
2015-11-01,505215,28343
2015-11-02,504361,28300
2015-11-03,503539,28268
2015-11-04,502688,28234
2015-11-05,501817,28185
2015-11-06,500919,28142
2015-11-07,500002,28088
2015-11-08,499146,28051
2015-11-09,498302,28007
2015-11-10,497448,27951
2015-11-11,496623,27903
2015-11-12,495772,27862
2015-11-13,494948,27825
2015-11-14,494041,27778
2015-11-15,508134,28501
2015-11-16,507302,28458
2015-11-17,506419,28417
2015-11-18,505621,28365
2015-11-19,504728,28324
2015-11-20,503860,28279
2015-11-21,502978,28247
2015-11-22,502130,28201
2015-11-23,501258,28153
2015-11-24,500375,28119
2015-11-25,499560,28086
2015-11-26,498671,28039
2015-11-27,497831,27988
2015-11-28,496997,27946
2015-11-29,496116,27906
2015-11-30,495242,27859
2015-12-01,509442,28592
2015-12-02,508582,28545
2015-12-03,507741,28503
2015-12-04,506876,28442
2015-12-05,505993,28403
2015-12-06,505109,28366
2015-12-07,504305,28316
2015-12-08,503467,28275
2015-12-09,502666,28237
2015-12-10,501851,28195
2015-12-11,501022,28155
2015-12-12,500186,28109
2015-12-13,499315,28058
2015-12-14,498491,28001
2015-12-15,512598,28758
2015-12-16,511732,28716
2015-12-17,510877,28671
2015-12-18,510029,28620
2015-12-19,509185,28587
2015-12-20,508330,28544
2015-12-21,507423,28503
2015-12-22,506609,28468
2015-12-23,505810,28420
2015-12-24,504963,28379
2015-12-25,504167,28329
2015-12-26,503324,28280
2015-12-27,502475,28230
2015-12-28,501604,28188
2015-12-29,500747,28147
2015-12-30,499923,28119
2015-12-31,499036,28067
