date,apple,pen
2014-11-08,339546,38330
2014-11-09,339458,38319
2014-11-10,339372,38308
2014-11-11,339286,38299
2014-11-12,339190,38288
2014-11-13,339109,38272
2014-11-14,339006,38264
2014-11-15,341879,38561
2014-11-16,341780,38555
2014-11-17,341674,38546
2014-11-18,341589,38541
2014-11-19,341493,38532
2014-11-20,341371,38525
2014-11-21,341275,38514
2014-11-22,341199,38506
2014-11-23,341095,38498
2014-11-24,341031,38490
2014-11-25,340955,38476
2014-11-26,340876,38472
2014-11-27,340776,38465
2014-11-28,340683,38457
2014-11-29,340598,38445
2014-11-30,340511,38430
2014-12-01,343433,38700
2014-12-02,343344,38683
2014-12-03,343254,38672
2014-12-04,343173,38657
2014-12-05,343074,38650
2014-12-06,342992,38640
2014-12-07,342906,38629
2014-12-08,342812,38623
2014-12-09,342715,38608
2014-12-10,342617,38597
2014-12-11,342519,38589
2014-12-12,342432,38581
2014-12-13,342325,38574
2014-12-14,342233,38568
2014-12-15,345192,38907
2014-12-16,345093,38897
2014-12-17,345006,38889
2014-12-18,344917,38874
2014-12-19,344820,38866
2014-12-20,344730,38862
2014-12-21,344654,38852
2014-12-22,344581,38842
2014-12-23,344486,38831
2014-12-24,344384,38818
2014-12-25,344296,38809
2014-12-26,344212,38799
2014-12-27,344121,38788
2014-12-28,344034,38775
2014-12-29,343947,38770
2014-12-30,343852,38758
2014-12-31,343763,38749
2015-01-01,346750,39066
2015-01-02,346665,39061
2015-01-03,346561,39052
2015-01-04,346460,39040
2015-01-05,346356,39036
2015-01-06,346252,39028
2015-01-07,346175,39022
2015-01-08,346072,39016
2015-01-09,345981,39007
2015-01-10,345903,38995
2015-01-11,345824,38988
2015-01-12,345723,38982
2015-01-13,345641,38968
2015-01-14,345555,38955
2015-01-15,348536,39322
2015-01-16,348436,39313
2015-01-17,348353,39303
2015-01-18,348246,39289
2015-01-19,348157,39284
2015-01-20,348057,39275
2015-01-21,347958,39266
2015-01-22,347864,39253
2015-01-23,347779,39245
2015-01-24,347681,39237
2015-01-25,347591,39231
2015-01-26,347490,39229
2015-01-27,347394,39215
2015-01-28,347313,39210
2015-01-29,347218,39203
2015-01-30,347126,39192
2015-01-31,347034,39178
2015-02-01,349933,39502
2015-02-02,349855,39498
2015-02-03,349758,39490
2015-02-04,349676,39481
2015-02-05,349591,39469
2015-02-06,349506,39459
2015-02-07,349405,39448
2015-02-08,349306,39440
2015-02-09,349196,39430
2015-02-10,349101,39421
2015-02-11,349016,39403
2015-02-12,348921,39395
2015-02-13,348821,39387
2015-02-14,348733,39375
2015-02-15,351624,39701
2015-02-16,351542,39693
2015-02-17,351447,39679
2015-02-18,351362,39669
2015-02-19,351265,39660
2015-02-20,351176,39649
2015-02-21,351078,39637
2015-02-22,350979,39632
2015-02-23,350888,39623
2015-02-24,350796,39613
2015-02-25,350699,39604
2015-02-26,350602,39596
2015-02-27,350508,39584
2015-02-28,350429,39575
2015-03-01,353480,39889
2015-03-02,353389,39875
2015-03-03,353296,39864
2015-03-04,353202,39857
2015-03-05,353112,39851
2015-03-06,353022,39841
2015-03-07,352925,39821
2015-03-08,352817,39810
2015-03-09,352721,39798
2015-03-10,352626,39791
2015-03-11,352535,39779
2015-03-12,352456,39770
2015-03-13,352374,39757
2015-03-14,352276,39744
2015-03-15,355251,40088
2015-03-16,355158,40080
2015-03-17,355067,40068
2015-03-18,354968,40058
2015-03-19,354865,40045
2015-03-20,354773,40033
2015-03-21,354675,40020
2015-03-22,354555,40011
2015-03-23,354455,39997
2015-03-24,354365,39988
2015-03-25,354271,39984
2015-03-26,354196,39976
2015-03-27,354095,39962
2015-03-28,353983,39951
2015-03-29,353890,39940
2015-03-30,353788,39927
2015-03-31,353700,39909
2015-04-01,356574,40192
2015-04-02,356482,40180
2015-04-03,356387,40170
2015-04-04,356287,40160
2015-04-05,356184,40145
2015-04-06,356094,40130
2015-04-07,356018,40123
2015-04-08,355939,40115
2015-04-09,355831,40105
2015-04-10,355742,40095
2015-04-11,355650,40089
2015-04-12,355572,40081
2015-04-13,355475,40072
2015-04-14,355402,40060
2015-04-15,358193,40374
2015-04-16,358087,40366
2015-04-17,357989,40354
2015-04-18,357912,40343
2015-04-19,357807,40332
2015-04-20,357717,40324
2015-04-21,357636,40316
2015-04-22,357532,40299
2015-04-23,357434,40296
2015-04-24,357337,40289
2015-04-25,357231,40280
2015-04-26,357120,40267
2015-04-27,357018,40257
2015-04-28,356921,40242
2015-04-29,356814,40234
2015-04-30,356716,40220
2015-05-01,359635,40540
2015-05-02,359566,40530
2015-05-03,359473,40523
2015-05-04,359382,40516
2015-05-05,359289,40508
2015-05-06,359190,40496
2015-05-07,359093,40484
2015-05-08,358992,40477
2015-05-09,358896,40467
2015-05-10,358795,40454
2015-05-11,358699,40439
2015-05-12,358609,40429
2015-05-13,358522,40418
2015-05-14,358428,40406
2015-05-15,361370,40766
2015-05-16,361280,40754
2015-05-17,361191,40747
2015-05-18,361081,40738
2015-05-19,360991,40727
2015-05-20,360895,40718
2015-05-21,360810,40706
2015-05-22,360732,40699
2015-05-23,360636,40690
2015-05-24,360538,40683
2015-05-25,360442,40673
2015-05-26,360347,40668
2015-05-27,360261,40656
2015-05-28,360163,40646
2015-05-29,360079,40635
2015-05-30,359983,40628
2015-05-31,359896,40622
2015-06-01,362843,40909
2015-06-02,362738,40898
2015-06-03,362663,40887
2015-06-04,362592,40873
2015-06-05,362491,40857
2015-06-06,362404,40846
2015-06-07,362324,40837
2015-06-08,362224,40825
2015-06-09,362129,40816
2015-06-10,362038,40808
2015-06-11,361955,40801
2015-06-12,361857,40789
2015-06-13,361768,40780
2015-06-14,361670,40768
2015-06-15,364566,41103
2015-06-16,364477,41095
2015-06-17,364398,41083
2015-06-18,364317,41071
2015-06-19,364217,41062
2015-06-20,364125,41055
2015-06-21,364038,41044
2015-06-22,363953,41034
2015-06-23,363861,41026
2015-06-24,363783,41017
2015-06-25,363687,41011
2015-06-26,363595,41005
2015-06-27,363483,40992
2015-06-28,363391,40981
2015-06-29,363281,40973
2015-06-30,363193,40955
2015-07-01,366055,41271
2015-07-02,365966,41256
2015-07-03,365857,41249
2015-07-04,365777,41238
2015-07-05,365696,41227
2015-07-06,365602,41218
2015-07-07,365509,41211
2015-07-08,365404,41204
2015-07-09,365301,41200
2015-07-10,365205,41190
2015-07-11,365102,41177
2015-07-12,365001,41168
2015-07-13,364900,41161
2015-07-14,364808,41152
2015-07-15,367822,41479
2015-07-16,367710,41470
2015-07-17,367616,41461
2015-07-18,367521,41457
2015-07-19,367448,41447
2015-07-20,367337,41433
2015-07-21,367240,41426
2015-07-22,367142,41412
2015-07-23,367045,41407
2015-07-24,366954,41398
2015-07-25,366865,41391
2015-07-26,366786,41384
2015-07-27,366691,41377
2015-07-28,366610,41363
2015-07-29,366513,41352
2015-07-30,366413,41347
2015-07-31,366333,41338
2015-08-01,369286,41646
2015-08-02,369198,41636
2015-08-03,369088,41629
2015-08-04,368992,41620
2015-08-05,368897,41613
2015-08-06,368793,41604
2015-08-07,368670,41593
2015-08-08,368580,41580
2015-08-09,368497,41567
2015-08-10,368409,41556
2015-08-11,368305,41546
2015-08-12,368222,41541
2015-08-13,368138,41528
2015-08-14,368043,41515
2015-08-15,370988,41827
2015-08-16,370899,41815
2015-08-17,370810,41802
2015-08-18,370726,41796
2015-08-19,370632,41777
2015-08-20,370548,41759
2015-08-21,370448,41750
2015-08-22,370363,41740
2015-08-23,370274,41732
2015-08-24,370171,41722
2015-08-25,370067,41711
2015-08-26,369971,41701
2015-08-27,369861,41692
2015-08-28,369779,41682
2015-08-29,369703,41670
2015-08-30,369601,41662
2015-08-31,369508,41651
2015-09-01,372291,41962
2015-09-02,372204,41950
2015-09-03,372100,41935
2015-09-04,371996,41926
2015-09-05,371922,41921
2015-09-06,371837,41912
2015-09-07,371745,41904
2015-09-08,371641,41892
2015-09-09,371560,41883
2015-09-10,371489,41865
2015-09-11,371392,41854
2015-09-12,371285,41842
2015-09-13,371181,41836
2015-09-14,371090,41829
2015-09-15,373967,42175
2015-09-16,373865,42170
2015-09-17,373766,42158
2015-09-18,373676,42144
2015-09-19,373587,42134
2015-09-20,373510,42122
2015-09-21,373421,42113
2015-09-22,373333,42105
2015-09-23,373253,42097
2015-09-24,373140,42088
2015-09-25,373032,42077
2015-09-26,372964,42071
2015-09-27,372870,42061
2015-09-28,372763,42052
2015-09-29,372673,42042
2015-09-30,372590,42029
2015-10-01,375513,42356
2015-10-02,375426,42346
2015-10-03,375323,42342
2015-10-04,375231,42334
2015-10-05,375138,42327
2015-10-06,375023,42319
2015-10-07,374910,42307
2015-10-08,374811,42291
2015-10-09,374711,42272
2015-10-10,374614,42261
2015-10-11,374515,42254
2015-10-12,374432,42248
2015-10-13,374353,42235
2015-10-14,374246,42227
2015-10-15,377174,42522
2015-10-16,377082,42505
2015-10-17,376992,42485
2015-10-18,376912,42475
2015-10-19,376821,42461
2015-10-20,376729,42452
2015-10-21,376638,42439
2015-10-22,376549,42424
2015-10-23,376446,42411
2015-10-24,376356,42396
2015-10-25,376266,42386
2015-10-26,376172,42375
2015-10-27,376077,42366
2015-10-28,375980,42359
2015-10-29,375908,42349
2015-10-30,375830,42340
2015-10-31,375722,42330
2015-11-01,378669,42651
2015-11-02,378579,42639
2015-11-03,378489,42631
2015-11-04,378390,42621
2015-11-05,378304,42616
2015-11-06,378202,42605
2015-11-07,378116,42596
2015-11-08,378027,42584
2015-11-09,377928,42575
2015-11-10,377830,42564
2015-11-11,377731,42548
2015-11-12,377645,42542
2015-11-13,377551,42536
2015-11-14,377451,42513
2015-11-15,380332,42833
2015-11-16,380233,42824
2015-11-17,380131,42812
2015-11-18,380033,42802
2015-11-19,379935,42795
2015-11-20,379850,42786
2015-11-21,379757,42784
2015-11-22,379660,42778
2015-11-23,379576,42772
2015-11-24,379482,42760
2015-11-25,379380,42752
2015-11-26,379294,42732
2015-11-27,379197,42725
2015-11-28,379086,42712
2015-11-29,378992,42703
2015-11-30,378893,42695
2015-12-01,381799,43058
2015-12-02,381707,43047
2015-12-03,381612,43036
2015-12-04,381537,43017
2015-12-05,381448,43009
2015-12-06,381340,43001
2015-12-07,381245,42991
2015-12-08,381160,42983
2015-12-09,381056,42970
2015-12-10,380959,42962
2015-12-11,380848,42956
2015-12-12,380774,42944
2015-12-13,380686,42937
2015-12-14,380598,42932
2015-12-15,383510,43244
2015-12-16,383395,43234
2015-12-17,383297,43229
2015-12-18,383189,43212
2015-12-19,383091,43199
2015-12-20,383001,43193
2015-12-21,382906,43187
2015-12-22,382806,43180
2015-12-23,382706,43169
2015-12-24,382613,43161
2015-12-25,382512,43153
2015-12-26,382421,43136
2015-12-27,382331,43131
2015-12-28,382222,43116
2015-12-29,382129,43106
2015-12-30,382038,43095
2015-12-31,381959,43079
